diethylstilbestrol,9606.ensp00000399968
diethylstilbestrol,9606.ensp00000336528
diethylstilbestrol,9606.ensp00000363822
diethylstilbestrol,9606.ensp00000369816
clotrimazole,9606.ensp00000003100
clotrimazole,9606.ensp00000262888
clotrimazole,9606.ensp00000336528
metoprolol,9606.ensp00000358301
metoprolol,9606.ensp00000305372
theophylline,9606.ensp00000356205
theophylline,9606.ensp00000336630
theophylline,9606.ensp00000430432
theophylline,9606.ensp00000355759
disopyramide,9606.ensp00000410257
disopyramide,9606.ensp00000306490
disopyramide,9606.ensp00000399745
disopyramide,9606.ensp00000255380
disopyramide,9606.ensp00000262186
disopyramide,9606.ensp00000394936
lidocaine,9606.ensp00000390600
lidocaine,9606.ensp00000386306
lidocaine,9606.ensp00000410257
lidocaine,9606.ensp00000275493
lidocaine,9606.ensp00000396320
lidocaine,9606.ensp00000259396
lidocaine,9606.ensp00000394936
morphine,9606.ensp00000394624
morphine,9606.ensp00000265572
morphine,9606.ensp00000234961
valproic acid,9606.ensp00000303540
valproic acid,9606.ensp00000390600
valproic acid,9606.ensp00000364586
valproic acid,9606.ensp00000283254
valproic acid,9606.ensp00000396320
valproic acid,9606.ensp00000410257
valproic acid,9606.ensp00000386306
valproic acid,9606.ensp00000430432
valproic acid,9606.ensp00000385523
valproic acid,9606.ensp00000310928
valproic acid,9606.ensp00000287820
acetaminophen,9606.ensp00000354612
acetaminophen,9606.ensp00000356438
acetaminophen,9606.ensp00000243167
acetaminophen,9606.ensp00000459962
acetaminophen,9606.ensp00000381607
gefitinib,9606.ensp00000275493
dihydroergotamine,9606.ensp00000363748
dihydroergotamine,9606.ensp00000358963
dihydroergotamine,9606.ensp00000280155
dihydroergotamine,9606.ensp00000258400
amitriptyline,9606.ensp00000219833
amitriptyline,9606.ensp00000261707
amitriptyline,9606.ensp00000437737
amitriptyline,9606.ensp00000316244
amitriptyline,9606.ensp00000234961
amitriptyline,9606.ensp00000265572
amitriptyline,9606.ensp00000431418
amitriptyline,9606.ensp00000368766
amitriptyline,9606.ensp00000280155
amitriptyline,9606.ensp00000380247
amitriptyline,9606.ensp00000371985
amitriptyline,9606.ensp00000366506
amitriptyline,9606.ensp00000256906
amitriptyline,9606.ensp00000277010
amitriptyline,9606.ensp00000276198
amitriptyline,9606.ensp00000306662
amitriptyline,9606.ensp00000337949
amitriptyline,9606.ensp00000363748
amitriptyline,9606.ensp00000394624
amitriptyline,9606.ensp00000358963
amitriptyline,9606.ensp00000289753
amitriptyline,9606.ensp00000306490
amitriptyline,9606.ensp00000399745
amitriptyline,9606.ensp00000255380
amitriptyline,9606.ensp00000409378
amitriptyline,9606.ensp00000372750
ipratropium,9606.ensp00000306490
ipratropium,9606.ensp00000399745
ipratropium,9606.ensp00000255380
methadone,9606.ensp00000394624
methadone,9606.ensp00000250699
methadone,9606.ensp00000234961
methadone,9606.ensp00000347754
methadone,9606.ensp00000394936
olanzapine,9606.ensp00000437737
olanzapine,9606.ensp00000354859
olanzapine,9606.ensp00000377353
olanzapine,9606.ensp00000306129
olanzapine,9606.ensp00000176183
olanzapine,9606.ensp00000373169
olanzapine,9606.ensp00000316244
olanzapine,9606.ensp00000358963
olanzapine,9606.ensp00000363748
olanzapine,9606.ensp00000307766
olanzapine,9606.ensp00000276198
olanzapine,9606.ensp00000347754
olanzapine,9606.ensp00000289753
olanzapine,9606.ensp00000337949
olanzapine,9606.ensp00000380247
olanzapine,9606.ensp00000368766
olanzapine,9606.ensp00000306662
olanzapine,9606.ensp00000280155
olanzapine,9606.ensp00000480573
olanzapine,9606.ensp00000386069
olanzapine,9606.ensp00000306490
olanzapine,9606.ensp00000399745
olanzapine,9606.ensp00000255380
olanzapine,9606.ensp00000409378
olanzapine,9606.ensp00000372750
olanzapine,9606.ensp00000258400
olanzapine,9606.ensp00000366506
olanzapine,9606.ensp00000256906
olanzapine,9606.ensp00000393097
olanzapine,9606.ensp00000421828
olanzapine,9606.ensp00000359337
olanzapine,9606.ensp00000264318
olanzapine,9606.ensp00000335592
olanzapine,9606.ensp00000274545
olanzapine,9606.ensp00000295454
olanzapine,9606.ensp00000274547
olanzapine,9606.ensp00000308725
olanzapine,9606.ensp00000367848
olanzapine,9606.ensp00000359353
olanzapine,9606.ensp00000295452
olanzapine,9606.ensp00000410732
olanzapine,9606.ensp00000479113
olanzapine,9606.ensp00000430100
olanzapine,9606.ensp00000469332
olanzapine,9606.ensp00000358301
olanzapine,9606.ensp00000305372
olanzapine,9606.ensp00000343782
terfenadine,9606.ensp00000262186
terfenadine,9606.ensp00000380247
terfenadine,9606.ensp00000255380
terfenadine,9606.ensp00000306490
terfenadine,9606.ensp00000372750
terfenadine,9606.ensp00000409378
terfenadine,9606.ensp00000399745
diltiazem,9606.ensp00000226021
clobazam,9606.ensp00000393097
clobazam,9606.ensp00000421828
clobazam,9606.ensp00000359337
clobazam,9606.ensp00000264318
clobazam,9606.ensp00000335592
clobazam,9606.ensp00000274545
clobazam,9606.ensp00000295454
clobazam,9606.ensp00000274547
clobazam,9606.ensp00000308725
clobazam,9606.ensp00000367848
clobazam,9606.ensp00000359353
clobazam,9606.ensp00000295452
clobazam,9606.ensp00000410732
clobazam,9606.ensp00000479113
clobazam,9606.ensp00000430100
clobazam,9606.ensp00000469332
mefloquine,9606.ensp00000251595
mefloquine,9606.ensp00000336630
clozapine,9606.ensp00000354859
clozapine,9606.ensp00000437737
clozapine,9606.ensp00000377353
clozapine,9606.ensp00000373169
clozapine,9606.ensp00000176183
clozapine,9606.ensp00000316244
clozapine,9606.ensp00000358963
clozapine,9606.ensp00000363748
clozapine,9606.ensp00000307766
clozapine,9606.ensp00000276198
clozapine,9606.ensp00000347754
clozapine,9606.ensp00000289753
clozapine,9606.ensp00000337949
clozapine,9606.ensp00000380247
clozapine,9606.ensp00000256906
clozapine,9606.ensp00000368766
clozapine,9606.ensp00000306662
clozapine,9606.ensp00000280155
clozapine,9606.ensp00000480573
clozapine,9606.ensp00000386069
clozapine,9606.ensp00000306490
clozapine,9606.ensp00000399745
clozapine,9606.ensp00000255380
clozapine,9606.ensp00000409378
clozapine,9606.ensp00000372750
clozapine,9606.ensp00000381607
norepinephrine,9606.ensp00000368766
norepinephrine,9606.ensp00000306662
norepinephrine,9606.ensp00000280155
norepinephrine,9606.ensp00000480573
norepinephrine,9606.ensp00000358301
norepinephrine,9606.ensp00000386069
norepinephrine,9606.ensp00000305372
norepinephrine,9606.ensp00000343782
norepinephrine,9606.ensp00000448059
norepinephrine,9606.ensp00000298472
meprobamate,9606.ensp00000421828
meprobamate,9606.ensp00000335592
meprobamate,9606.ensp00000264318
meprobamate,9606.ensp00000359337
meprobamate,9606.ensp00000274545
meprobamate,9606.ensp00000393097
meprobamate,9606.ensp00000295454
meprobamate,9606.ensp00000274547
meprobamate,9606.ensp00000308725
meprobamate,9606.ensp00000367848
meprobamate,9606.ensp00000359353
meprobamate,9606.ensp00000295452
meprobamate,9606.ensp00000410732
meprobamate,9606.ensp00000479113
meprobamate,9606.ensp00000430100
meprobamate,9606.ensp00000469332
digoxin,9606.ensp00000445306
progesterone,9606.ensp00000325120
progesterone,9606.ensp00000405330
progesterone,9606.ensp00000350815
progesterone,9606.ensp00000265572
progesterone,9606.ensp00000259396
progesterone,9606.ensp00000231509
progesterone,9606.ensp00000363822
progesterone,9606.ensp00000369816
progesterone,9606.ensp00000343925
sorafenib,9606.ensp00000261937
sorafenib,9606.ensp00000251849
sorafenib,9606.ensp00000263923
sorafenib,9606.ensp00000288602
sorafenib,9606.ensp00000241453
sorafenib,9606.ensp00000261799
sorafenib,9606.ensp00000288135
sorafenib,9606.ensp00000393312
sorafenib,9606.ensp00000347942
sorafenib,9606.ensp00000282397
nisoldipine,9606.ensp00000266376
nisoldipine,9606.ensp00000349320
nisoldipine,9606.ensp00000320025
nisoldipine,9606.ensp00000288139
nisoldipine,9606.ensp00000355192
rosiglitazone,9606.ensp00000287820
rosiglitazone,9606.ensp00000385523
rosiglitazone,9606.ensp00000310928
rosiglitazone,9606.ensp00000419692
rosiglitazone,9606.ensp00000363817
rosiglitazone,9606.ensp00000352900
spironolactone,9606.ensp00000350815
spironolactone,9606.ensp00000363822
spironolactone,9606.ensp00000325120
spironolactone,9606.ensp00000231509
spironolactone,9606.ensp00000274192
spironolactone,9606.ensp00000477587
spironolactone,9606.ensp00000369816
spironolactone,9606.ensp00000226021
spironolactone,9606.ensp00000349320
spironolactone,9606.ensp00000418081
spironolactone,9606.ensp00000266376
spironolactone,9606.ensp00000288139
spironolactone,9606.ensp00000365441
spironolactone,9606.ensp00000355192
spironolactone,9606.ensp00000377840
spironolactone,9606.ensp00000320025
spironolactone,9606.ensp00000301050
spironolactone,9606.ensp00000438949
spironolactone,9606.ensp00000360423
spironolactone,9606.ensp00000353362
spironolactone,9606.ensp00000352011
spironolactone,9606.ensp00000334198
spironolactone,9606.ensp00000385019
spironolactone,9606.ensp00000336528
allopurinol,9606.ensp00000368727
cerivastatin,9606.ensp00000287936
trimethoprim,9606.ensp00000315644
trimethoprim,9606.ensp00000396308
gemcitabine,9606.ensp00000300738
gemcitabine,9606.ensp00000315644
gemcitabine,9606.ensp00000360939
loratadine,9606.ensp00000380247
loratadine,9606.ensp00000262186
prazosin,9606.ensp00000368766
prazosin,9606.ensp00000306662
prazosin,9606.ensp00000262186
prazosin,9606.ensp00000280155
prazosin,9606.ensp00000480573
imipramine,9606.ensp00000437737
imipramine,9606.ensp00000219833
imipramine,9606.ensp00000261707
imipramine,9606.ensp00000380247
imipramine,9606.ensp00000368766
imipramine,9606.ensp00000255380
imipramine,9606.ensp00000306490
imipramine,9606.ensp00000409378
imipramine,9606.ensp00000399745
imipramine,9606.ensp00000372750
imipramine,9606.ensp00000276198
imipramine,9606.ensp00000306662
imipramine,9606.ensp00000337949
imipramine,9606.ensp00000377353
imipramine,9606.ensp00000306129
imipramine,9606.ensp00000354859
imipramine,9606.ensp00000262186
imipramine,9606.ensp00000270349
imipramine,9606.ensp00000316244
imipramine,9606.ensp00000289753
imipramine,9606.ensp00000394936
quinine,9606.ensp00000262888
dronabinol,9606.ensp00000358513
dronabinol,9606.ensp00000363596
montelukast,9606.ensp00000363512
montelukast,9606.ensp00000478492
fluoxetine,9606.ensp00000261707
fluoxetine,9606.ensp00000262186
fluoxetine,9606.ensp00000276198
fluoxetine,9606.ensp00000385026
fluoxetine,9606.ensp00000315602
fluoxetine,9606.ensp00000261751
chlorpromazine,9606.ensp00000354859
chlorpromazine,9606.ensp00000377353
chlorpromazine,9606.ensp00000316244
chlorpromazine,9606.ensp00000437737
chlorpromazine,9606.ensp00000368766
chlorpromazine,9606.ensp00000306662
chlorpromazine,9606.ensp00000380247
chlorpromazine,9606.ensp00000262186
chlorpromazine,9606.ensp00000306129
chlorpromazine,9606.ensp00000373169
chlorpromazine,9606.ensp00000176183
chlorpromazine,9606.ensp00000276198
chlorpromazine,9606.ensp00000258400
chlorpromazine,9606.ensp00000280155
chlorpromazine,9606.ensp00000480573
chlorpromazine,9606.ensp00000386069
chlorpromazine,9606.ensp00000306490
chlorpromazine,9606.ensp00000255380
chlorpromazine,9606.ensp00000340409
chlorpromazine,9606.ensp00000259396
chlorpromazine,9606.ensp00000394936
chlorpromazine,9606.ensp00000289753
chlorpromazine,9606.ensp00000337949
chlorpromazine,9606.ensp00000256906
celecoxib,9606.ensp00000356438
celecoxib,9606.ensp00000344220
celecoxib,9606.ensp00000285379
celecoxib,9606.ensp00000285381
celecoxib,9606.ensp00000384881
celecoxib,9606.ensp00000237612
celecoxib,9606.ensp00000478255
buspirone,9606.ensp00000316244
buspirone,9606.ensp00000354859
cimetidine,9606.ensp00000366506
haloperidol,9606.ensp00000377353
haloperidol,9606.ensp00000354859
haloperidol,9606.ensp00000437737
haloperidol,9606.ensp00000373169
haloperidol,9606.ensp00000298472
dextromethorphan,9606.ensp00000277010
dextromethorphan,9606.ensp00000385026
dextromethorphan,9606.ensp00000261707
dextromethorphan,9606.ensp00000315602
dextromethorphan,9606.ensp00000359285
dextromethorphan,9606.ensp00000261751
dextromethorphan,9606.ensp00000357461
dextromethorphan,9606.ensp00000407546
dextromethorphan,9606.ensp00000394624
dextromethorphan,9606.ensp00000234961
dextromethorphan,9606.ensp00000265572
dextromethorphan,9606.ensp00000219833
albendazole,9606.ensp00000301071
alitretinoin,9606.ensp00000254066
alitretinoin,9606.ensp00000419692
alitretinoin,9606.ensp00000332296
alitretinoin,9606.ensp00000363817
alitretinoin,9606.ensp00000388510
alitretinoin,9606.ensp00000352900
rofecoxib,9606.ensp00000356438
ciprofloxacin,9606.ensp00000411532
ciprofloxacin,9606.ensp00000262186
vincristine,9606.ensp00000339001
vincristine,9606.ensp00000248437
fluorouracil,9606.ensp00000315644
zafirlukast,9606.ensp00000478492
piroxicam,9606.ensp00000356438
piroxicam,9606.ensp00000354612
lamotrigine,9606.ensp00000364586
lamotrigine,9606.ensp00000356205
lamotrigine,9606.ensp00000336630
lamotrigine,9606.ensp00000368766
lamotrigine,9606.ensp00000280155
lamotrigine,9606.ensp00000358301
lamotrigine,9606.ensp00000377353
lamotrigine,9606.ensp00000306129
lamotrigine,9606.ensp00000354859
lamotrigine,9606.ensp00000393097
lamotrigine,9606.ensp00000421828
lamotrigine,9606.ensp00000359337
lamotrigine,9606.ensp00000264318
lamotrigine,9606.ensp00000335592
lamotrigine,9606.ensp00000274545
lamotrigine,9606.ensp00000295454
lamotrigine,9606.ensp00000274547
lamotrigine,9606.ensp00000308725
lamotrigine,9606.ensp00000367848
lamotrigine,9606.ensp00000359353
lamotrigine,9606.ensp00000295452
lamotrigine,9606.ensp00000410732
lamotrigine,9606.ensp00000479113
lamotrigine,9606.ensp00000430100
lamotrigine,9606.ensp00000469332
lamotrigine,9606.ensp00000380247
lamotrigine,9606.ensp00000265572
lamotrigine,9606.ensp00000306490
lamotrigine,9606.ensp00000399745
lamotrigine,9606.ensp00000255380
lamotrigine,9606.ensp00000409378
lamotrigine,9606.ensp00000372750
lamotrigine,9606.ensp00000437737
lamotrigine,9606.ensp00000347754
methotrexate,9606.ensp00000396308
carbamazepine,9606.ensp00000410257
carbamazepine,9606.ensp00000359285
carbamazepine,9606.ensp00000357461
carbamazepine,9606.ensp00000336528
vinblastine,9606.ensp00000301071
vinblastine,9606.ensp00000339001
propranolol,9606.ensp00000358301
propranolol,9606.ensp00000305372
propranolol,9606.ensp00000343782
propranolol,9606.ensp00000316244
propranolol,9606.ensp00000358963
clonidine,9606.ensp00000280155
clonidine,9606.ensp00000480573
clonidine,9606.ensp00000386069
clonidine,9606.ensp00000368766
clonidine,9606.ensp00000306662
enalapril,9606.ensp00000290866
diclofenac,9606.ensp00000356438
diclofenac,9606.ensp00000354612
diclofenac,9606.ensp00000363512
diclofenac,9606.ensp00000396320
doxazosin,9606.ensp00000368766
doxazosin,9606.ensp00000306662
doxazosin,9606.ensp00000262186
amiloride,9606.ensp00000361850
ivermectin,9606.ensp00000274093
ivermectin,9606.ensp00000308725
sulindac,9606.ensp00000356438
sulindac,9606.ensp00000354612
sulindac,9606.ensp00000285930
sulindac,9606.ensp00000263025
sulindac,9606.ensp00000310928
sulindac,9606.ensp00000332812
sulindac,9606.ensp00000352584
chloroquine,9606.ensp00000420168
chloroquine,9606.ensp00000359663
nicardipine,9606.ensp00000266376
nicardipine,9606.ensp00000320025
nicardipine,9606.ensp00000349320
nicardipine,9606.ensp00000288139
nicardipine,9606.ensp00000368766
nicardipine,9606.ensp00000306662
nicardipine,9606.ensp00000306490
nicardipine,9606.ensp00000399745
nicardipine,9606.ensp00000255380
nicardipine,9606.ensp00000409378
nicardipine,9606.ensp00000372750
fluphenazine,9606.ensp00000354859
fluphenazine,9606.ensp00000377353
fluphenazine,9606.ensp00000363822
fluphenazine,9606.ensp00000437737
fluphenazine,9606.ensp00000276198
testosterone,9606.ensp00000363822
testosterone,9606.ensp00000405330
testosterone,9606.ensp00000350815
prednisone,9606.ensp00000231509
prednisone,9606.ensp00000355995
astemizole,9606.ensp00000380247
astemizole,9606.ensp00000262186
adenosine,9606.ensp00000336630
adenosine,9606.ensp00000356205
simvastatin,9606.ensp00000287936
simvastatin,9606.ensp00000349252
estrone,9606.ensp00000405330
estrone,9606.ensp00000343925
estrone,9606.ensp00000363822
estrone,9606.ensp00000379683
estrone,9606.ensp00000369816
trazodone,9606.ensp00000437737
trazodone,9606.ensp00000276198
trazodone,9606.ensp00000261707
trazodone,9606.ensp00000316244
trazodone,9606.ensp00000380247
trazodone,9606.ensp00000368766
trazodone,9606.ensp00000280155
verapamil,9606.ensp00000266376
verapamil,9606.ensp00000288139
verapamil,9606.ensp00000365441
verapamil,9606.ensp00000355192
verapamil,9606.ensp00000377840
verapamil,9606.ensp00000320025
verapamil,9606.ensp00000301050
verapamil,9606.ensp00000438949
verapamil,9606.ensp00000385019
verapamil,9606.ensp00000352011
verapamil,9606.ensp00000360423
verapamil,9606.ensp00000353362
verapamil,9606.ensp00000262186
verapamil,9606.ensp00000410257
verapamil,9606.ensp00000345708
verapamil,9606.ensp00000261707
verapamil,9606.ensp00000368766
verapamil,9606.ensp00000306662
epinephrine,9606.ensp00000368766
epinephrine,9606.ensp00000306662
epinephrine,9606.ensp00000358301
epinephrine,9606.ensp00000280155
epinephrine,9606.ensp00000305372
epinephrine,9606.ensp00000480573
epinephrine,9606.ensp00000359663
sumatriptan,9606.ensp00000322924
sumatriptan,9606.ensp00000363748
sumatriptan,9606.ensp00000358963
sumatriptan,9606.ensp00000316244
chlorpropamide,9606.ensp00000303960
tamoxifen,9606.ensp00000405330
tamoxifen,9606.ensp00000343925
tamoxifen,9606.ensp00000408695
tamoxifen,9606.ensp00000305355
tamoxifen,9606.ensp00000363822
tamoxifen,9606.ensp00000262186
tamoxifen,9606.ensp00000336528
tamoxifen,9606.ensp00000355904
tamoxifen,9606.ensp00000369816
losartan,9606.ensp00000419422
midazolam,9606.ensp00000393097
midazolam,9606.ensp00000421828
midazolam,9606.ensp00000335592
midazolam,9606.ensp00000264318
midazolam,9606.ensp00000359337
midazolam,9606.ensp00000274545
mycophenolate mofetil,9606.ensp00000345096
mycophenolate mofetil,9606.ensp00000321584
flurazepam,9606.ensp00000393097
flurazepam,9606.ensp00000421828
flurazepam,9606.ensp00000359337
flurazepam,9606.ensp00000264318
flurazepam,9606.ensp00000335592
flurazepam,9606.ensp00000274545
flurazepam,9606.ensp00000295454
flurazepam,9606.ensp00000274547
flurazepam,9606.ensp00000308725
flurazepam,9606.ensp00000295452
flurazepam,9606.ensp00000410732
flurazepam,9606.ensp00000479113
flurazepam,9606.ensp00000367848
flurazepam,9606.ensp00000359353
flurazepam,9606.ensp00000430100
flurazepam,9606.ensp00000412673
flurazepam,9606.ensp00000386029
flurazepam,9606.ensp00000481321
flurazepam,9606.ensp00000469332
daunorubicin,9606.ensp00000411532
daunorubicin,9606.ensp00000396704
furosemide,9606.ensp00000379822
furosemide,9606.ensp00000285379
ergotamine,9606.ensp00000363748
ergotamine,9606.ensp00000358963
ergotamine,9606.ensp00000437737
ergotamine,9606.ensp00000354859
ergotamine,9606.ensp00000368766
ergotamine,9606.ensp00000306662
ergotamine,9606.ensp00000280155
ergotamine,9606.ensp00000480573
ergotamine,9606.ensp00000219833
ergotamine,9606.ensp00000377353
ergotamine,9606.ensp00000306129
ergotamine,9606.ensp00000316244
ergotamine,9606.ensp00000322924
ergotamine,9606.ensp00000276198
ergotamine,9606.ensp00000258400
flurbiprofen,9606.ensp00000354612
flurbiprofen,9606.ensp00000356438
paroxetine,9606.ensp00000261707
paroxetine,9606.ensp00000219833
paroxetine,9606.ensp00000437737
paroxetine,9606.ensp00000306490
paroxetine,9606.ensp00000399745
paroxetine,9606.ensp00000255380
paroxetine,9606.ensp00000409378
paroxetine,9606.ensp00000372750
trimipramine,9606.ensp00000219833
trimipramine,9606.ensp00000261707
trimipramine,9606.ensp00000270349
trimipramine,9606.ensp00000437737
trimipramine,9606.ensp00000316244
trimipramine,9606.ensp00000368766
trimipramine,9606.ensp00000306662
trimipramine,9606.ensp00000354859
trimipramine,9606.ensp00000480573
trimipramine,9606.ensp00000380247
trimipramine,9606.ensp00000276198
trimipramine,9606.ensp00000347754
trimipramine,9606.ensp00000363748
trimipramine,9606.ensp00000280155
trimipramine,9606.ensp00000377353
trimipramine,9606.ensp00000306129
trimipramine,9606.ensp00000358301
trimipramine,9606.ensp00000305372
trimipramine,9606.ensp00000343782
trimipramine,9606.ensp00000306490
trimipramine,9606.ensp00000399745
trimipramine,9606.ensp00000255380
trimipramine,9606.ensp00000409378
trimipramine,9606.ensp00000372750
risperidone,9606.ensp00000437737
risperidone,9606.ensp00000354859
risperidone,9606.ensp00000373169
risperidone,9606.ensp00000176183
risperidone,9606.ensp00000368766
risperidone,9606.ensp00000306662
risperidone,9606.ensp00000363748
risperidone,9606.ensp00000380247
risperidone,9606.ensp00000280155
risperidone,9606.ensp00000480573
risperidone,9606.ensp00000386069
risperidone,9606.ensp00000276198
risperidone,9606.ensp00000316244
risperidone,9606.ensp00000377353
risperidone,9606.ensp00000337949
hydrocortisone,9606.ensp00000231509
hydrocortisone,9606.ensp00000366109
hydrocortisone,9606.ensp00000316786
hydrocortisone,9606.ensp00000358421
etodolac,9606.ensp00000356438
etodolac,9606.ensp00000354612
etodolac,9606.ensp00000419692
tretinoin,9606.ensp00000363817
tretinoin,9606.ensp00000352900
tretinoin,9606.ensp00000388510
tretinoin,9606.ensp00000254066
tretinoin,9606.ensp00000332296
tretinoin,9606.ensp00000360522
tretinoin,9606.ensp00000419692
tretinoin,9606.ensp00000224356
tretinoin,9606.ensp00000295256
clopidogrel,9606.ensp00000307259
etoposide,9606.ensp00000411532
etoposide,9606.ensp00000396704
estradiol,9606.ensp00000405330
estradiol,9606.ensp00000343925
estradiol,9606.ensp00000336528
estradiol,9606.ensp00000359285
estradiol,9606.ensp00000399968
estradiol,9606.ensp00000380281
estradiol,9606.ensp00000354632
estradiol,9606.ensp00000355231
estradiol,9606.ensp00000199936
estradiol,9606.ensp00000355904
naproxen,9606.ensp00000354612
naproxen,9606.ensp00000356438
sulfasalazine,9606.ensp00000363512
sulfasalazine,9606.ensp00000356438
sulfasalazine,9606.ensp00000354612
sulfasalazine,9606.ensp00000287820
sulfasalazine,9606.ensp00000430684
sulfasalazine,9606.ensp00000280612
sulfasalazine,9606.ensp00000312286
alfentanil,9606.ensp00000394624
ribavirin,9606.ensp00000345096
ribavirin,9606.ensp00000321584
phenylbutazone,9606.ensp00000356438
phenylbutazone,9606.ensp00000354612
fentanyl,9606.ensp00000394624
fentanyl,9606.ensp00000234961
fentanyl,9606.ensp00000265572
fentanyl,9606.ensp00000478255
meloxicam,9606.ensp00000356438
meloxicam,9606.ensp00000354612
acetazolamide,9606.ensp00000430656
acetazolamide,9606.ensp00000285379
acetazolamide,9606.ensp00000300900
acetazolamide,9606.ensp00000285381
acetazolamide,9606.ensp00000345659
diazepam,9606.ensp00000393097
diazepam,9606.ensp00000421828
diazepam,9606.ensp00000359337
diazepam,9606.ensp00000335592
diazepam,9606.ensp00000295454
diazepam,9606.ensp00000274547
diazepam,9606.ensp00000308725
diazepam,9606.ensp00000295452
diazepam,9606.ensp00000410732
diazepam,9606.ensp00000479113
diazepam,9606.ensp00000367848
diazepam,9606.ensp00000359353
diazepam,9606.ensp00000430100
diazepam,9606.ensp00000412673
diazepam,9606.ensp00000386029
diazepam,9606.ensp00000481321
diazepam,9606.ensp00000469332
diazepam,9606.ensp00000379563
diazepam,9606.ensp00000264318
diazepam,9606.ensp00000274545
trifluoperazine,9606.ensp00000354859
trifluoperazine,9606.ensp00000368766
mifepristone,9606.ensp00000325120
mifepristone,9606.ensp00000231509
mifepristone,9606.ensp00000336528
loperamide,9606.ensp00000394624
loperamide,9606.ensp00000234961
loperamide,9606.ensp00000265572
loperamide,9606.ensp00000353362
loperamide,9606.ensp00000356959
diflunisal,9606.ensp00000356438
diflunisal,9606.ensp00000354612
ranitidine,9606.ensp00000366506
ranitidine,9606.ensp00000303211
ranitidine,9606.ensp00000264381
sirolimus,9606.ensp00000354558
sirolimus,9606.ensp00000383003
sirolimus,9606.ensp00000264498
bumetanide,9606.ensp00000379822
bumetanide,9606.ensp00000003084
cocaine,9606.ensp00000270349
cocaine,9606.ensp00000219833
cocaine,9606.ensp00000261707
cocaine,9606.ensp00000410257
cocaine,9606.ensp00000390600
cocaine,9606.ensp00000306490
cocaine,9606.ensp00000399745
cocaine,9606.ensp00000277010
cocaine,9606.ensp00000353720
quinidine,9606.ensp00000410257
quinidine,9606.ensp00000262186
quinidine,9606.ensp00000368766
quinidine,9606.ensp00000306662
amantadine,9606.ensp00000354859
amantadine,9606.ensp00000407546
amantadine,9606.ensp00000359285
amantadine,9606.ensp00000315602
dinoprostone,9606.ensp00000292513
dinoprostone,9606.ensp00000349003
dinoprostone,9606.ensp00000332812
buprenorphine,9606.ensp00000265572
buprenorphine,9606.ensp00000394624
buprenorphine,9606.ensp00000234961
phenoxybenzamine,9606.ensp00000368766
phenoxybenzamine,9606.ensp00000280155
phenoxybenzamine,9606.ensp00000386069
phenoxybenzamine,9606.ensp00000480573
phenoxybenzamine,9606.ensp00000305372
phenoxybenzamine,9606.ensp00000306662
maprotiline,9606.ensp00000219833
maprotiline,9606.ensp00000306490
maprotiline,9606.ensp00000380247
maprotiline,9606.ensp00000399745
maprotiline,9606.ensp00000255380
maprotiline,9606.ensp00000409378
maprotiline,9606.ensp00000372750
maprotiline,9606.ensp00000368766
maprotiline,9606.ensp00000306662
maprotiline,9606.ensp00000437737
maprotiline,9606.ensp00000276198
maprotiline,9606.ensp00000337949
maprotiline,9606.ensp00000354859
maprotiline,9606.ensp00000280155
